name,module_name,module_type,value,updated_at
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",195073,2014-02-17
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",363676,2014-05-23
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",318236,2014-04-28
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",292762,2014-03-21
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",147367,2014-01-14
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",159393,2014-01-27
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",149798,2014-01-20
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",359472,2014-05-19
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",356559,2014-05-14
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",354799,2014-05-07
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",240423,2014-02-28
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",310055,2014-04-02
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",177788,2014-02-07
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",297109,2014-03-24
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",109743,2013-12-19
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",149010,2014-01-18
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",298778,2014-03-25
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",197793,2014-02-19
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",194364,2014-02-14
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",110301,2013-12-28
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",475768,2014-05-28
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",306087,2014-03-31
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",313996,2014-04-08
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",303462,2014-03-30
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",109731,2013-12-18
southsudan,"Refugees from South Sudan in neighbouring countries Total","Total Population & Demogrpahy",262057,2014-03-08
syria,"Persons awaiting registration","Total Population & Demogrpahy",10996,"2015-03-12 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",29782,"2014-08-17 19:20:37"
syria,"Persons awaiting registration","Total Population & Demogrpahy",29782,"2014-08-14 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",29782,"2014-08-18 16:27:43"
syria,"Persons awaiting registration","Total Population & Demogrpahy",117307,"2014-12-10 17:24:11"
syria,"Persons awaiting registration","Total Population & Demogrpahy",10939,"2015-03-10 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",55646,"2014-07-01 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",178487,"2014-10-09 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",178487,"2014-10-13 16:29:50"
syria,"Persons awaiting registration","Total Population & Demogrpahy",178487,"2014-10-14 16:35:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",33342,"2014-08-25 16:56:54"
syria,"Persons awaiting registration","Total Population & Demogrpahy",33342,"2014-08-24 16:40:21"
syria,"Persons awaiting registration","Total Population & Demogrpahy",33342,"2014-08-21 17:17:58"
syria,"Persons awaiting registration","Total Population & Demogrpahy",28780,"2014-08-07 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",28780,"2014-08-10 16:28:50"
syria,"Persons awaiting registration","Total Population & Demogrpahy",80517,"2015-02-27 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",69265,"2014-06-05 15:54:27"
syria,"Persons awaiting registration","Total Population & Demogrpahy",69265,"2014-06-04 18:52:49"
syria,"Persons awaiting registration","Total Population & Demogrpahy",182935,"2014-10-22 16:56:17"
syria,"Persons awaiting registration","Total Population & Demogrpahy",65100,"2014-06-16 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",80844,"2015-03-09 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",40058,"2014-07-17 15:24:57"
syria,"Persons awaiting registration","Total Population & Demogrpahy",40058,"2014-07-16 16:19:36"
syria,"Persons awaiting registration","Total Population & Demogrpahy",65708,"2014-06-12 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",80911,"2015-03-06 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",180004,"2014-10-30 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",180004,"2014-11-02 16:12:44"
syria,"Persons awaiting registration","Total Population & Demogrpahy",36536,"2014-07-22 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",35365,"2014-08-29 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",35365,"2014-08-31 15:47:31"
syria,"Persons awaiting registration","Total Population & Demogrpahy",35365,"2014-09-01 16:49:04"
syria,"Persons awaiting registration","Total Population & Demogrpahy",180085,"2014-11-18 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",117334,"2014-12-10 17:24:11"
syria,"Persons awaiting registration","Total Population & Demogrpahy",117334,"2014-12-16 15:47:29"
syria,"Persons awaiting registration","Total Population & Demogrpahy",80913,"2015-03-05 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",80413,"2015-02-24 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",180584,"2014-10-22 16:56:17"
syria,"Persons awaiting registration","Total Population & Demogrpahy",180584,"2014-10-28 11:39:55"
syria,"Persons awaiting registration","Total Population & Demogrpahy",180584,"2014-10-27 16:57:18"
syria,"Persons awaiting registration","Total Population & Demogrpahy",177939,"2014-11-09 17:49:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",177939,"2014-11-10 21:42:35"
syria,"Persons awaiting registration","Total Population & Demogrpahy",177939,"2014-11-05 15:20:25"
syria,"Persons awaiting registration","Total Population & Demogrpahy",177939,"2014-11-06 15:50:06"
syria,"Persons awaiting registration","Total Population & Demogrpahy",32535,"2014-09-16 15:46:20"
syria,"Persons awaiting registration","Total Population & Demogrpahy",35360,"2014-09-03 15:47:38"
syria,"Persons awaiting registration","Total Population & Demogrpahy",35360,"2014-09-07 15:50:37"
syria,"Persons awaiting registration","Total Population & Demogrpahy",35360,"2014-09-04 15:52:18"
syria,"Persons awaiting registration","Total Population & Demogrpahy",35360,"2014-09-10 16:52:30"
syria,"Persons awaiting registration","Total Population & Demogrpahy",35360,"2014-09-09 15:34:43"
syria,"Persons awaiting registration","Total Population & Demogrpahy",35360,"2014-09-02 15:27:38"
syria,"Persons awaiting registration","Total Population & Demogrpahy",35360,"2014-09-08 15:11:09"
syria,"Persons awaiting registration","Total Population & Demogrpahy",184143,"2014-10-21 17:00:05"
syria,"Persons awaiting registration","Total Population & Demogrpahy",184143,"2014-10-20 17:14:10"
syria,"Persons awaiting registration","Total Population & Demogrpahy",80351,"2015-02-19 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",179373,"2014-11-13 16:16:22"
syria,"Persons awaiting registration","Total Population & Demogrpahy",40859,"2014-07-14 15:53:32"
syria,"Persons awaiting registration","Total Population & Demogrpahy",80540,"2015-02-23 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",178687,"2014-11-13 16:16:22"
syria,"Persons awaiting registration","Total Population & Demogrpahy",178687,"2014-11-12 16:39:03"
syria,"Persons awaiting registration","Total Population & Demogrpahy",30940,"2014-09-18 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",30940,"2014-09-21 15:22:22"
syria,"Persons awaiting registration","Total Population & Demogrpahy",80691,"2015-03-04 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",28236,"2014-09-24 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",33455,"2014-09-15 16:41:38"
syria,"Persons awaiting registration","Total Population & Demogrpahy",33455,"2014-09-11 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",33455,"2014-09-14 15:43:54"
syria,"Persons awaiting registration","Total Population & Demogrpahy",80795,"2015-03-03 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",66714,"2014-06-09 17:33:16"
syria,"Persons awaiting registration","Total Population & Demogrpahy",70272,"2014-06-03 15:24:40"
syria,"Persons awaiting registration","Total Population & Demogrpahy",38383,"2014-07-17 15:24:57"
syria,"Persons awaiting registration","Total Population & Demogrpahy",28118,"2014-08-11 15:28:41"
syria,"Persons awaiting registration","Total Population & Demogrpahy",66226,"2014-06-11 17:58:51"
syria,"Persons awaiting registration","Total Population & Demogrpahy",70521,"2014-06-02 17:10:16"
syria,"Persons awaiting registration","Total Population & Demogrpahy",117010,"2014-12-08 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",28976,"2014-09-23 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",55916,"2014-06-28 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",55916,"2014-06-30 16:25:08"
syria,"Persons awaiting registration","Total Population & Demogrpahy",58908,"2014-06-18 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",80215,"2015-02-26 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",29224,"2014-08-05 16:19:12"
syria,"Persons awaiting registration","Total Population & Demogrpahy",184772,"2014-10-01 16:58:59"
syria,"Persons awaiting registration","Total Population & Demogrpahy",184772,"2014-10-02 15:52:57"
syria,"Persons awaiting registration","Total Population & Demogrpahy",145085,"2014-11-18 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",183171,"2014-10-16 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",57960,"2014-06-19 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",57960,"2014-06-19 16:15:55"
syria,"Persons awaiting registration","Total Population & Demogrpahy",179383,"2014-11-03 17:28:17"
syria,"Persons awaiting registration","Total Population & Demogrpahy",56331,"2014-06-24 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",56331,"2014-06-24 14:20:41"
syria,"Persons awaiting registration","Total Population & Demogrpahy",145028,"2014-12-01 16:26:08"
syria,"Persons awaiting registration","Total Population & Demogrpahy",80528,"2015-02-20 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",56606,"2014-06-23 08:38:25"
syria,"Persons awaiting registration","Total Population & Demogrpahy",28672,"2014-08-13 16:11:06"
syria,"Persons awaiting registration","Total Population & Demogrpahy",28566,"2014-08-12 15:47:30"
syria,"Persons awaiting registration","Total Population & Demogrpahy",30130,"2014-09-22 15:47:12"
syria,"Persons awaiting registration","Total Population & Demogrpahy",81559,"2015-02-10 00:00:00"
syria,"Persons awaiting registration","Total Population & Demogrpahy",81624,"2015-01-12 15:15:35"
syria,"Persons awaiting registration","Total Population & Demogrpahy",45503,"2014-07-07 00:00:00"
